project_scale_tier,project_complexity_tier,planned_budget,planned_duration,scope_variability_index,stakeholder_multiplicity_index,financial_uncertainty,technical_uncertainty,environmental_uncertainty,planning_maturity_score,contract_type,contingency_buffer_ratio,team_experience_score,supplier_dependency_index,regulatory_complexity_score,cost_overrun_pct,schedule_overrun_pct,log_planned_budget,log_planned_duration,complexity_x_uncertainty,scale_x_planning_maturity,stakeholder_x_governance,scope_x_technical_uncertainty,composite_risk_index
small,moderate,1994115.4053695125,68.4719258011918,0.08915302107599696,0.3234678709890915,0.3930195829696028,0.18406924310291523,0.5886139509753493,0.4684544955825197,target_cost,0.3140723262773092,0.5709345990567689,0.2696001714819354,0.49192340890474573,-0.1227001521445339,-0.10397200770146311,14.505711104142849,4.226423818941495,0.08016555329137366,4.38757640828859,0.1719378926477451,0.01641032910979701,0.3885675923492891
medium,low,15351394.722019948,133.73010946505497,0.1491969715534111,0.06489098338949009,0.345458517130415,0.3761204281307598,1e-06,0.8343537722221546,hybrid_other,0.05630091196226143,0.343966311036748,0.2540577443165366,0.46600145394973086,-0.04518554355431619,-0.08317153139873132,16.546716889239214,4.895823660437088,0.025746929134795916,8.945332296824468,0.010748946615263861,0.056116028816481776,0.2405266484203916
large,moderate,39378275.48714345,185.63289962516222,0.25756036822658906,0.3570338516889167,0.6581770085002735,0.329391260398503,0.6087071739071799,0.7510285324069198,hybrid_other,0.3806200490649681,0.3565610966092918,0.28466809565672735,0.4597544592785193,0.024703591793347173,0.08836710999635326,17.4887248386253,5.223771065554676,0.16351027675693422,8.528866233107232,0.08889124203539973,0.08483813431885873,0.5320918142686522
small,moderate,814259.1471743971,141.65079938415852,0.26757244812945236,0.3800368948256628,0.15726785736386018,0.47365216548897765,0.5566100887460673,0.8107531431695048,target_cost,0.1549285191847258,0.9286876575687439,0.5482326364075287,0.24562579769894108,-0.15,-0.17999999999999988,13.61003395694016,4.953364869636236,0.12817593255199689,7.525166973277955,0.07192078782537818,0.12673626948170225,0.3958433705329683
small,low,1772803.7353738386,72.91537619803398,0.0671891892066741,0.18557338910396787,0.5190183969059954,0.6103260096428429,0.17680591059261597,0.999999,target_cost,0.15065952402186258,0.30700540510168334,0.9257716077920349,0.17106840064694123,-0.14999999999999997,-0.17999999999999997,14.3880728825804,4.289299538557471,0.05502432030365611,9.338676871882726,1.8557338910930415e-07,0.04100730973964738,0.4353834390471514
small,moderate,5009230.017893439,154.0710462455956,0.06275620797581645,0.3114710812683293,0.05680234354564023,0.4854972849466712,0.49870231007498356,0.2697989905800115,cost_reimbursable,0.4099025944146087,0.7278742995888816,0.23907982216735316,0.5206856405526099,0.013610801261278511,0.07094132747684738,15.42679277220645,5.0374138352865065,0.0649285555946566,2.760611142861201,0.2274364979472693,0.03046796858580752,0.34700064618909837
small,high,1774138.714458774,84.75361770142588,0.3533747712499272,0.7380651299674809,0.6354438250840693,0.3294299752029017,0.24076916644572038,0.6541370137488821,hybrid_other,0.4483120532663369,0.20422833956943728,0.47091430359536596,0.8548426013265643,-0.017212844649143386,-0.016882159330040634,14.388825631838023,4.439748432091995,0.21931447341903193,6.158233605664417,0.2552694098983724,0.11641224213019458,0.40188098891089713
medium,high,2852627.565453865,108.05711463522331,0.6714234230971481,0.29881276166787724,0.8365448914045964,0.5382962355943609,0.19414773468847157,0.7943284713696006,fixed_price,0.15622128448607053,0.7562691579802319,0.6564945159989278,0.11163273353476641,-0.034962246034972284,-0.05436937432959538,14.863751080298227,4.6826599265530735,0.25371496118373854,7.763135387917065,0.06145727746650352,0.3614247011430747,0.522996287229143
medium,moderate,19470000.838599045,138.30748584550494,0.13165673769204497,,,0.3264643647112541,0.47755812741746845,0.4337602828282282,target_cost,0.3665842844510797,0.6989627469139799,0.2668047771046206,0.3753263169812182,0.028239892931022054,0.006868672635054008,16.784385420419724,4.929479364794479,,4.709306065264209,,0.04298123323058969,
large,low,42069943.18601575,104.61984841168983,0.44349480178437656,0.3169520268001553,0.16859084915317551,,0.12615176480027487,0.6246737658228569,fixed_price,0.1893259836565972,0.33539851388087805,0.208270996199161,0.47260907203289004,0.07593162124641689,0.003837931829136793,17.554844105102653,4.650333288999433,,6.935495891769162,0.1189604106337152,,
medium,high,7015224.777520128,156.28676693665068,0.43325025280988183,0.7272075428768185,0.3306173249480508,0.2545918145911067,0.19272468209980023,0.5022619404748406,fixed_price,0.2448798257643691,0.5627346226877756,0.2339445681577386,0.4777305729756415,0.07966724773980038,0.009127300373489487,15.763593313417344,5.051692569330397,0.1504598946415459,5.227362939503718,0.3619588712635668,0.11030196803492354,0.2593112738796525
medium,low,5997556.997760015,153.23187906455303,0.49871458600429214,0.33694149072270585,0.3219277201590287,0.10645995872326784,0.305972542963271,0.7801569706096272,cost_reimbursable,0.17697727878209976,0.3740781469672352,0.2309602432258831,0.9153264575591373,-0.0201245088758231,0.012869880598642225,15.606862777237325,5.031952323547936,0.10227876364863916,8.05075773300043,0.07407423804778784,0.05309313424070855,0.2447867406151892
large,moderate,51795975.10274783,415.6722539323022,0.19678380254111716,0.14191666886690088,0.610241773846769,0.655989216599063,0.6420749619882516,0.4698186904052054,target_cost,0.0878270218163416,0.4698692974811434,0.19311275523687402,0.4220431478866194,0.07611024240009945,0.07510384049896962,17.7628230034917,6.0298970986191875,0.10772402094669184,5.589132299775671,0.07524156535318433,0.12908805246833213,0.6361019841446945
small,moderate,1495795.352770033,46.78104169229373,0.2216916004625507,0.5952746566015547,0.3502237664470553,0.29190562142692944,0.09264221689686802,0.6561171869369644,hybrid_other,0.10905744978565783,0.5829714085968208,0.4352530156679678,0.4977023108353814,-0.06281886982975025,-0.056810103880230056,14.21816863188238,3.8454780288066477,0.10004726795777162,5.925934516417287,0.2047047234572751,0.06471302439815142,0.2449238682569509
small,low,3602336.9325384735,158.3403047417947,0.7720167324383889,0.3603642545840119,0.43798225742996844,0.07188092639407954,0.1208167085498722,0.853298157243825,fixed_price,0.43556737466958373,0.48553364692000406,0.14595817973061134,0.36824853906873595,-0.07068191400057404,-0.1767852629678204,15.097093340748314,5.064746544345419,0.11902831983692683,8.602030410297768,0.05286610021092994,0.05549327791940163,0.21022663079130668
small,low,2628546.391686368,138.1361396402243,0.2685602894261267,0.514299841327807,0.4004447927748226,0.5220363025256631,0.21442743037112533,0.722321450433594,fixed_price,0.12609020528947684,0.8089197284507444,0.1679194698733517,0.5944129972748707,-0.0879997905423223,-0.06203182987281622,14.781941548576613,4.9282397179990625,0.14834005951042328,7.118543360390997,0.14281003398213823,0.14019822049723712,0.37896950855720374
medium,high,14416786.55567445,270.64755123388056,0.4513856672535018,0.3571153588939713,0.2251980555786114,0.37732225234203565,0.3874223229561725,0.23555536137201888,target_cost,0.37369566861765474,0.6379881417564898,0.4013676064420671,0.29500227008974006,0.0815989976489953,0.06579816310038082,16.483903818640016,5.600817425479464,0.13339493881517298,2.601087246729433,0.27299492147820364,0.17031785664300395,0.32998087695893985
medium,moderate,7847202.829247789,160.5991404848608,0.23072018140464706,0.23969459757591305,0.24114464251838155,,0.14660696661365927,0.6038582350161595,cost_reimbursable,0.05317082222667713,0.8014308377117346,0.2216868550061511,0.4600427457431914,0.020702526674403653,-0.0077848173471859105,15.87566769877451,5.078911449598345,,6.3267975900214255,0.09495304094081357,,
small,moderate,1810324.4130459859,149.2404455250678,0.542561546266694,0.7559009376355847,0.09105507243104458,0.26511655294292946,0.07520655138253513,0.46657470049288047,fixed_price,0.24837777999548752,0.8021321659000479,0.10443789559992428,0.18765642387854684,-0.04984908015521561,-0.026662665903307094,14.409016620908627,5.005558733641102,0.09335472981541552,4.529174840622749,0.40321668405597433,0.14384204690561164,0.14379272558550307
medium,moderate,12531209.649912423,91.05852084526623,0.3726490680307521,0.40353879665382597,0.7986356204451895,0.5469566628915263,0.362917262402783,0.7108703628301098,cost_reimbursable,0.17269224573750314,0.23141338857281954,0.25690247117048776,0.2537433774911749,0.10461125998043427,0.1272843495263261,16.34373286250882,4.511502386037238,0.2210207293501267,7.412684324020616,0.11667502586049479,0.20382289067973755,0.5695031819131663
small,moderate,1264290.5936519133,132.31944356995695,0.39207373962201186,0.8549412754741372,0.6336698587898749,0.2130635983242846,0.013847661854370714,0.7989310684154389,target_cost,0.41057914406649526,0.9651936139697253,0.35406065859328606,0.3996896719376045,-0.15000000000000002,-0.11299236960890066,14.050021727307046,4.8852190260818125,0.1788595961770004,7.56397606290426,0.1719021288271267,0.08353664177232448,0.28686037298951006
medium,high,3130173.317693413,120.48616043343813,0.6188992759397836,0.38644946127445856,0.3082339633145411,0.3192816730239135,0.36646528897134534,0.3468608294318791,target_cost,0.23012571655031724,0.709913337818416,0.5516539870654473,0.3740496004638021,-0.007207604140974152,0.026694130052545135,14.956598934048293,4.791534895160021,0.1665495780125419,3.4249270398654734,0.25240528060329703,0.1976031962553428,0.33132697510326664
medium,low,10014142.120017536,84.72741889411148,0.30494214642270717,0.47569629950316333,0.53193063948297,0.009239364044624138,0.4043670516292668,0.7694875304346709,target_cost,0.16033618277023698,0.593726406085461,0.6391289464799464,0.46457809224400953,-0.08368592089436458,-0.05237356860189696,16.119508863904088,4.439439267030825,0.123020429550496,7.909927112803799,0.10965392876156262,0.00281747150334847,0.3151790183856203
medium,low,10101999.480603473,104.62094731660599,0.43451387693210514,0.35346068167529937,0.4155561015050334,0.37609143657227473,0.18261340325176278,0.9125586447423684,fixed_price,0.2786423712213304,0.6995208855651966,0.6575696217657067,0.23453404190846336,-0.071103245496656,-0.07604709936025865,16.128243930594916,4.6503437927342555,0.1279488058687015,9.480839926230841,0.0309070810359745,0.163416948185984,0.3247536471096903
small,high,2545214.2759786313,99.70466392393116,0.34101112289177427,0.4327161162363084,0.14792175306656624,0.40589855901494365,,0.5297155753489587,fixed_price,0.41975258259266157,0.877237760339863,0.41413831071750773,0.09605322607445396,-0.10989011778992028,-0.1030338629459527,14.749725399306119,4.602212455451708,,5.125511447425168,0.2034996497614254,0.13841592338983905,
medium,moderate,8993554.860977964,117.95230132830181,0.5196363129718862,0.25359188915021896,0.508494237216297,0.33919223058110526,0.4236966455358796,0.5093595397561024,fixed_price,0.2880015454607201,0.5910362754997694,0.27372321519358284,0.32068066905750703,-0.029196740682759122,0.005138054803401493,16.01201875220138,4.770280316712959,0.1638448798218497,5.292831144407942,0.1244224412067829,0.1762566000878754,0.423794371111094
medium,low,6158347.295116322,190.64811760263854,0.0014974421070579752,0.13829299125945027,0.04707929455325735,0.13772696336425128,1e-06,0.999999,fixed_price,0.2566084743171979,0.6462700894347962,0.38447649764998687,0.1795460057949877,-0.15000000000000002,-0.14733315471395486,15.633319003264475,5.2504294126783195,0.004305714445594099,10.441863766097189,1.3829299126342698e-07,0.000206238154218861,0.06160241930583621
small,low,2986136.6102336952,48.264918803753304,0.426908816691249,0.4561058433224629,0.19536538116186397,0.18333837231988698,0.489396789806753,0.8433962358990017,fixed_price,0.33964555982894695,0.7969733240513697,0.09377821031395597,0.2247118877416586,-0.15000000000000008,-0.17999999999999988,14.909491006280474,3.8767049779983926,0.12775758434826948,7.922103490000868,0.07142789189275787,0.07826876758118259,0.28936684776283467
small,low,1936339.2697165294,42.485421032606155,1e-06,0.5421290367791707,,0.11957578490706007,0.14006563708981978,0.7826654009979368,fixed_price,0.32620809781484206,0.5340911486188501,0.18884255275994347,0.1807329036457683,-0.15000000000000005,-0.18000000000000002,14.476309774087639,3.749160982553655,,7.132222689061414,0.11782339681577583,1.1957578490706008e-07,
large,high,22901224.721351225,517.4717703780075,0.46248869467026055,0.4921273951631064,0.294236917526273,0.49570897311756573,0.3734343335914213,0.48461396080145563,fixed_price,0.3885031512884353,0.8269043785496508,0.6184972235706291,0.3481608859587601,0.12471469500111769,0.08883355105230695,16.946700948376108,6.248954973657431,0.18509691344148826,5.620469344882206,0.25363558897421024,0.22925979591347825,0.38779340807842005
large,moderate,25085900.610980958,429.0270848401294,0.752881864964847,,0.35012487139227877,0.33989582174604616,0.380849605298067,0.6297823124106221,fixed_price,0.28084769888579453,0.5704334745928307,0.2989093437694012,0.12680518526152373,0.04883721446109288,0.14275166263373193,17.037816517627192,6.061520051760574,,7.273776799910137,,0.2559014001699224,0.35695676614546396
medium,high,20805598.005965494,107.80038885250407,0.2832533154027391,0.6394701596020302,0.7827529550398935,0.25860651575512217,0.5273657980513391,0.7097686629554343,fixed_price,0.2056530266849317,0.6168574125179205,0.17923330029760903,0.3223746777509683,-0.04786478679299308,0.0021718189608546327,16.850732643363433,4.680281265634477,0.24124993856628327,7.6410194771321525,0.18559427942139908,0.07325115297238904,0.5229084229487849
small,moderate,804368.2271941074,99.3650202338496,0.5053772419763585,0.2364408916436039,0.35739859147302155,0.7182899881947479,0.5730693006500326,0.8863836398109747,hybrid_other,0.16048137181714847,0.5483418504887594,0.40798293792598683,0.5978774463261497,-0.08638199004264706,-0.07875825327301038,13.597812437336374,4.5988001426117835,0.20384641559475952,8.06458984542231,0.02686355350839401,0.36300741317309276,0.549585960105934
large,high,38259016.43441211,449.35032801490144,0.41201715047347587,0.8210444955441804,0.7263475009390072,0.567855907715344,0.2898552796611159,0.3999380745766344,cost_reimbursable,0.1922991244132578,0.7845731928646001,0.31879243745433383,0.38736480299052256,0.22177359572026362,0.26772349765842013,17.459889814233815,6.1078028240805295,0.32554033560047324,4.71280880799068,0.49267754085449683,0.2339663729764051,0.5280195627718224
large,low,12321577.819520203,353.428161246368,0.17444704211937112,0.617442815521966,0.2502336574354396,0.4185227994515199,,0.8767547645346279,cost_reimbursable,0.1707118508339473,0.7395306532857802,0.06335702610148528,0.5435413875437486,-0.026965193456627675,-0.007196499488465402,16.326862577635666,5.867680243316243,,9.729585582468703,0.07609688518540703,0.0730100644238364,
medium,high,6877176.024363586,174.0407101927124,0.41391712023210503,0.6991411924240767,0.6191690984711761,0.5335778311774664,0.4100857084073465,0.6722895997228923,fixed_price,0.3421034624959075,0.7006861604800251,0.4138101432966185,0.18185513512758628,0.04066144311767744,0.08677076699579116,15.743718664072055,5.159289238473391,0.2899206431797681,7.026437407903366,0.22911584001950858,0.22085699930066918,0.5209442126853298
medium,low,5806646.151745523,254.18481804563885,0.26003876926740643,0.06296658835362459,0.001110788098962881,0.055234744070921896,0.5444209939037412,0.999999,fixed_price,0.07914062800699963,0.8544205824813679,0.35551271126784,0.290120936251422,-0.15000000000000002,-0.1799999999999999,15.574513707719824,5.5380616325250385,0.03234180110019267,10.556277113834762,6.296658835543523e-08,0.014363174869002704,0.20025550869120867
